island,year,month,avg_temp_celsius,rainfall_mm,hurricane_category
Saint Martin,2017,October,28.1,200.8,0
Saint Martin,2017,November,28.8,141.2,0
Saint Martin,2017,December,27.5,75.5,0
Saint Martin,2018,January,26.6,60.2,0
Saint Martin,2018,February,25.9,60.7,0
Saint Martin,2018,March,28.1,63.2,0
Saint Martin,2018,April,27.3,74.2,0
Saint Martin,2018,May,28.9,105.2,0
Saint Martin,2018,June,30.1,197.5,0
Saint Martin,2018,July,30.5,224.8,0
Saint Martin,2018,August,29.8,197.3,0
Saint Martin,2018,September,30.1,322.3,1
Saint Martin,2018,October,29.7,161.2,0
Saint Martin,2018,November,28.6,122.4,0
Saint Martin,2018,December,27.8,77.8,0
Saint Martin,2019,January,25.6,63.9,0
Saint Martin,2019,February,27.8,55.1,0
Saint Martin,2019,March,26.1,70.1,0
Saint Martin,2019,April,27.4,82.8,0
Saint Martin,2019,May,28.7,146.7,0
Saint Martin,2019,June,30.0,161.8,0
Saint Martin,2019,July,29.9,140.8,0
Saint Martin,2019,August,29.8,382.9,2
Saint Martin,2019,September,29.0,178.4,0
Saint Martin,2019,October,28.1,219.1,0
Saint Martin,2019,November,26.7,133.0,0
Saint Martin,2019,December,26.7,103.4,0
Saint Martin,2020,January,26.6,78.5,0
Saint Martin,2020,February,25.9,72.5,0
Saint Martin,2020,March,27.4,74.0,0
Saint Martin,2020,April,28.4,64.4,0
Saint Martin,2020,May,27.6,133.5,0
Saint Martin,2020,June,29.8,182.1,0
Saint Martin,2020,July,28.8,203.0,0
Saint Martin,2020,August,28.7,220.6,0
Saint Martin,2020,September,28.6,190.6,0
Saint Martin,2020,October,28.1,232.4,0
Saint Martin,2020,November,27.3,164.8,0
Saint Martin,2020,December,27.0,103.9,0
Saint Martin,2021,January,26.8,78.0,0
Saint Martin,2021,February,27.5,49.9,0
Saint Martin,2021,March,26.9,61.1,0
Saint Martin,2021,April,28.2,69.3,0
Saint Martin,2021,May,29.2,102.5,0
Saint Martin,2021,June,29.0,198.0,0
Saint Martin,2021,July,28.5,204.6,0
Saint Martin,2021,August,29.7,153.1,0
Saint Martin,2021,September,29.9,177.1,0
Saint Martin,2021,October,29.0,182.6,0
Saint Martin,2021,November,28.0,115.0,0
Saint Martin,2021,December,27.3,118.5,0
Saint Martin,2022,January,26.3,73.4,0
Saint Martin,2022,February,25.9,78.4,0
Saint Martin,2022,March,27.1,50.6,0
Saint Martin,2022,April,28.5,73.4,0
Saint Martin,2022,May,28.4,114.0,0
Saint Martin,2022,June,28.4,159.2,0
Saint Martin,2022,July,29.9,162.0,0
Saint Martin,2022,August,30.7,226.3,0
Saint Martin,2022,September,29.5,201.7,0
Saint Martin,2022,October,29.9,345.3,2
Saint Martin,2022,November,28.7,179.0,0
Saint Martin,2022,December,28.0,84.9,0
Saint Martin,2023,January,27.0,65.2,0
Saint Martin,2023,February,27.8,80.3,0
Saint Martin,2023,March,27.8,69.0,0
Saint Martin,2023,April,27.1,56.3,0
Saint Martin,2023,May,29.4,108.1,0
Saint Martin,2023,June,28.4,144.8,0
Saint Martin,2023,July,28.9,196.6,0
Saint Martin,2023,August,29.5,197.7,0
Saint Martin,2023,September,29.4,229.6,0
Saint Martin,2023,October,29.8,211.4,0
Saint Martin,2023,November,28.3,169.7,0
Saint Martin,2023,December,26.2,113.2,0
Saint Martin,2024,January,27.1,95.9,0
Saint Martin,2024,February,27.3,62.5,0
Saint Martin,2024,March,26.3,59.6,0
Saint Martin,2024,April,28.0,64.6,0
Saint Martin,2024,May,29.1,112.2,0
Saint Martin,2024,June,29.8,179.4,0
Saint Martin,2024,July,30.5,193.1,0
Saint Martin,2024,August,29.1,171.1,0
Saint Martin,2024,September,29.1,226.2,0
Saint Martin,2024,October,28.3,184.0,0
Saint Martin,2024,November,26.8,184.4,0
Saint Martin,2024,December,26.3,109.1,0
Saint Martin,2025,January,26.4,63.3,0
Saint Martin,2025,February,25.9,76.8,0
Saint Martin,2025,March,26.1,54.6,0
Saint Martin,2025,April,27.5,73.3,0
Saint Martin,2025,May,29.6,114.1,0
Saint Martin,2025,June,28.5,149.5,0
Saint Martin,2025,July,29.7,207.2,0
Saint Martin,2025,August,29.5,197.3,0
Saint Martin,2025,September,29.6,195.8,0
Saint Martin,2025,October,29.9,198.1,0
Saint Martin,2025,November,28.2,123.8,0
Saint Martin,2025,December,27.9,104.5,0
Saint Vincent and the Grenadines,2015,January,27.5,44.5,0
Saint Vincent and the Grenadines,2015,February,26.1,22.3,0
Saint Vincent and the Grenadines,2015,March,27.5,18.7,0
Saint Vincent and the Grenadines,2015,April,28.5,30.7,0
Saint Vincent and the Grenadines,2015,May,28.3,92.8,0
Saint Vincent and the Grenadines,2015,June,28.6,200.7,1
Saint Vincent and the Grenadines,2015,July,30.1,146.7,0
Saint Vincent and the Grenadines,2015,August,29.0,179.1,0
Saint Vincent and the Grenadines,2015,September,28.8,135.5,0
Saint Vincent and the Grenadines,2015,October,29.4,149.7,0
Saint Vincent and the Grenadines,2015,November,29.2,120.4,0
Saint Vincent and the Grenadines,2015,December,28.0,70.0,0
Saint Vincent and the Grenadines,2016,January,26.9,39.2,0
Saint Vincent and the Grenadines,2016,February,26.8,20.6,0
Saint Vincent and the Grenadines,2016,March,27.8,23.8,0
Saint Vincent and the Grenadines,2016,April,29.2,27.6,0
Saint Vincent and the Grenadines,2016,May,29.4,76.9,0
Saint Vincent and the Grenadines,2016,June,30.4,114.2,0
Saint Vincent and the Grenadines,2016,July,30.7,163.6,0
Saint Vincent and the Grenadines,2016,August,29.2,135.3,0
Saint Vincent and the Grenadines,2016,September,29.3,171.2,0
Saint Vincent and the Grenadines,2016,October,28.5,178.2,0
Saint Vincent and the Grenadines,2016,November,28.0,124.3,0
Saint Vincent and the Grenadines,2016,December,27.8,68.3,0
Saint Vincent and the Grenadines,2017,January,27.2,42.1,0
Saint Vincent and the Grenadines,2017,February,27.5,22.2,0
Saint Vincent and the Grenadines,2017,March,26.4,19.1,0
Saint Vincent and the Grenadines,2017,April,27.6,36.7,0
Saint Vincent and the Grenadines,2017,May,28.4,68.8,0
Saint Vincent and the Grenadines,2017,June,28.9,101.6,0
Saint Vincent and the Grenadines,2017,July,30.3,162.9,0
Saint Vincent and the Grenadines,2017,August,30.4,146.3,0
Saint Vincent and the Grenadines,2017,September,30.8,128.6,0
Saint Vincent and the Grenadines,2017,October,28.7,150.7,0
Saint Vincent and the Grenadines,2017,November,28.6,94.1,0
Saint Vincent and the Grenadines,2017,December,27.7,52.7,0
Saint Vincent and the Grenadines,2018,January,27.6,49.4,0
Saint Vincent and the Grenadines,2018,February,27.2,23.1,0
Saint Vincent and the Grenadines,2018,March,28.6,18.7,0
Saint Vincent and the Grenadines,2018,April,27.7,38.0,0
Saint Vincent and the Grenadines,2018,May,29.1,66.7,0
Saint Vincent and the Grenadines,2018,June,29.1,162.2,0
Saint Vincent and the Grenadines,2018,July,30.9,143.9,0
Saint Vincent and the Grenadines,2018,August,29.5,193.7,0
Saint Vincent and the Grenadines,2018,September,30.1,279.7,1
Saint Vincent and the Grenadines,2018,October,30.2,160.5,0
Saint Vincent and the Grenadines,2018,November,27.3,125.3,0
Saint Vincent and the Grenadines,2018,December,27.1,57.3,0
Saint Vincent and the Grenadines,2019,January,26.6,42.0,0
Saint Vincent and the Grenadines,2019,February,26.8,20.1,0
Saint Vincent and the Grenadines,2019,March,28.5,22.6,0
Saint Vincent and the Grenadines,2019,April,28.2,33.1,0
Saint Vincent and the Grenadines,2019,May,28.8,78.6,0
Saint Vincent and the Grenadines,2019,June,29.2,157.6,0
Saint Vincent and the Grenadines,2019,July,29.3,142.3,0
Saint Vincent and the Grenadines,2019,August,30.0,133.8,0
Saint Vincent and the Grenadines,2019,September,29.5,183.0,0
Saint Vincent and the Grenadines,2019,October,28.9,165.6,0
Saint Vincent and the Grenadines,2019,November,27.3,116.6,0
Saint Vincent and the Grenadines,2019,December,27.5,67.0,0
Saint Vincent and the Grenadines,2020,January,26.4,35.0,0
Saint Vincent and the Grenadines,2020,February,27.0,19.9,0
Saint Vincent and the Grenadines,2020,March,28.0,23.8,0
Saint Vincent and the Grenadines,2020,April,28.2,41.4,0
Saint Vincent and the Grenadines,2020,May,28.0,74.8,0
Saint Vincent and the Grenadines,2020,June,28.5,158.4,0
Saint Vincent and the Grenadines,2020,July,29.4,125.5,0
Saint Vincent and the Grenadines,2020,August,29.4,156.9,0
Saint Vincent and the Grenadines,2020,September,30.1,211.6,0
Saint Vincent and the Grenadines,2020,October,30.2,155.0,0
Saint Vincent and the Grenadines,2020,November,28.3,100.7,0
Saint Vincent and the Grenadines,2020,December,26.6,58.9,0
Saint Vincent and the Grenadines,2021,January,25.7,30.6,0
Saint Vincent and the Grenadines,2021,February,27.9,31.2,0
Saint Vincent and the Grenadines,2021,March,26.6,19.2,0
Saint Vincent and the Grenadines,2021,April,28.6,28.4,0
Saint Vincent and the Grenadines,2021,May,29.1,81.4,0
Saint Vincent and the Grenadines,2021,June,29.3,144.7,0
Saint Vincent and the Grenadines,2021,July,29.6,162.6,0
Saint Vincent and the Grenadines,2021,August,29.8,177.3,0
Saint Vincent and the Grenadines,2021,September,30.2,163.9,0
Saint Vincent and the Grenadines,2021,October,28.3,136.6,0
Saint Vincent and the Grenadines,2021,November,28.7,88.7,0
Saint Vincent and the Grenadines,2021,December,27.1,55.2,0
Saint Vincent and the Grenadines,2022,January,27.4,34.2,0
Saint Vincent and the Grenadines,2022,February,27.4,19.7,0
Saint Vincent and the Grenadines,2022,March,27.5,17.4,0
Saint Vincent and the Grenadines,2022,April,27.6,34.0,0
Saint Vincent and the Grenadines,2022,May,29.3,82.7,0
Saint Vincent and the Grenadines,2022,June,29.9,107.1,0
Saint Vincent and the Grenadines,2022,July,29.1,131.0,0
Saint Vincent and the Grenadines,2022,August,29.6,195.6,0
Saint Vincent and the Grenadines,2022,September,30.1,167.9,0
Saint Vincent and the Grenadines,2022,October,28.6,173.9,0
Saint Vincent and the Grenadines,2022,November,27.3,98.6,0
Saint Vincent and the Grenadines,2022,December,27.6,45.8,0
Saint Vincent and the Grenadines,2023,January,26.4,41.7,0
Saint Vincent and the Grenadines,2023,February,27.6,28.1,0
Saint Vincent and the Grenadines,2023,March,27.3,21.2,0
Saint Vincent and the Grenadines,2023,April,27.8,29.0,0
Saint Vincent and the Grenadines,2023,May,28.4,75.0,0
Saint Vincent and the Grenadines,2023,June,29.3,108.5,0
Saint Vincent and the Grenadines,2023,July,29.0,487.8,4
Saint Vincent and the Grenadines,2023,August,29.7,144.7,0
Saint Vincent and the Grenadines,2023,September,29.3,193.6,0
Saint Vincent and the Grenadines,2023,October,29.4,143.9,0
Saint Vincent and the Grenadines,2023,November,29.0,132.3,0
Saint Vincent and the Grenadines,2023,December,28.1,68.5,0
Saint Vincent and the Grenadines,2024,January,26.2,34.0,0
Saint Vincent and the Grenadines,2024,February,26.9,20.0,0
Saint Vincent and the Grenadines,2024,March,26.6,20.5,0
Saint Vincent and the Grenadines,2024,April,28.6,41.5,0
Saint Vincent and the Grenadines,2024,May,27.8,82.7,0
Saint Vincent and the Grenadines,2024,June,28.7,145.6,0
Saint Vincent and the Grenadines,2024,July,30.2,122.2,0
Saint Vincent and the Grenadines,2024,August,30.0,123.2,0
Saint Vincent and the Grenadines,2024,September,29.9,135.3,0
Saint Vincent and the Grenadines,2024,October,29.9,121.2,0
Saint Vincent and the Grenadines,2024,November,28.1,85.8,0
Saint Vincent and the Grenadines,2024,December,27.5,62.4,0
Saint Vincent and the Grenadines,2025,January,26.9,45.6,0
Saint Vincent and the Grenadines,2025,February,27.4,21.2,0
Saint Vincent and the Grenadines,2025,March,26.6,17.0,0
Saint Vincent and the Grenadines,2025,April,27.5,34.8,0
Saint Vincent and the Grenadines,2025,May,29.0,94.5,0
Saint Vincent and the Grenadines,2025,June,30.2,148.0,0
Saint Vincent and the Grenadines,2025,July,30.5,148.0,0
Saint Vincent and the Grenadines,2025,August,28.9,180.4,0
Saint Vincent and the Grenadines,2025,September,29.8,142.5,0
Saint Vincent and the Grenadines,2025,October,29.1,190.0,0
Saint Vincent and the Grenadines,2025,November,28.9,96.2,0
Saint Vincent and the Grenadines,2025,December,27.4,54.3,0
Sint Eustatius,2015,January,28.1,61.1,0
Sint Eustatius,2015,February,27.0,43.3,0
Sint Eustatius,2015,March,27.1,23.5,0
Sint Eustatius,2015,April,28.0,54.6,0
Sint Eustatius,2015,May,29.4,91.7,0
Sint Eustatius,2015,June,30.3,158.4,0
Sint Eustatius,2015,July,30.1,136.5,0
Sint Eustatius,2015,August,29.4,153.0,0
Sint Eustatius,2015,September,30.3,148.9,0
Sint Eustatius,2015,October,30.0,188.6,0
Sint Eustatius,2015,November,28.6,99.4,0
Sint Eustatius,2015,December,28.7,75.4,0
Sint Eustatius,2016,January,27.7,44.2,0
Sint Eustatius,2016,February,27.3,41.2,0
Sint Eustatius,2016,March,27.0,27.5,0
Sint Eustatius,2016,April,29.0,43.9,0
Sint Eustatius,2016,May,28.9,86.3,0
Sint Eustatius,2016,June,29.4,172.8,0
Sint Eustatius,2016,July,30.8,185.6,0
Sint Eustatius,2016,August,29.2,187.4,0
Sint Eustatius,2016,September,30.6,161.5,0
Sint Eustatius,2016,October,29.0,189.0,0
Sint Eustatius,2016,November,28.5,102.0,0
Sint Eustatius,2016,December,27.6,82.5,0
Sint Eustatius,2017,January,26.5,45.6,0
Sint Eustatius,2017,February,27.9,34.5,0
Sint Eustatius,2017,March,26.8,32.4,0
Sint Eustatius,2017,April,29.3,44.7,0
Sint Eustatius,2017,May,29.4,84.4,0
Sint Eustatius,2017,June,29.9,124.3,0
Sint Eustatius,2017,July,31.1,120.8,0
Sint Eustatius,2017,August,31.0,155.1,0
Sint Eustatius,2017,September,29.9,148.7,0
Sint Eustatius,2017,October,28.9,140.2,0
Sint Eustatius,2017,November,27.8,124.4,0
Sint Eustatius,2017,December,27.1,71.1,0
Sint Eustatius,2018,January,26.1,56.8,0
Sint Eustatius,2018,February,28.0,38.7,0
Sint Eustatius,2018,March,28.6,36.1,0
Sint Eustatius,2018,April,29.3,37.9,0
Sint Eustatius,2018,May,29.0,82.5,0
Sint Eustatius,2018,June,30.1,122.9,0
Sint Eustatius,2018,July,28.9,121.4,0
Sint Eustatius,2018,August,30.1,328.8,2
Sint Eustatius,2018,September,31.1,341.1,2
Sint Eustatius,2018,October,28.3,165.3,0
Sint Eustatius,2018,November,29.1,119.5,0
Sint Eustatius,2018,December,27.9,78.2,0
Sint Eustatius,2019,January,28.1,57.0,0
Sint Eustatius,2019,February,28.1,41.1,0
Sint Eustatius,2019,March,28.7,31.6,0
Sint Eustatius,2019,April,29.0,51.0,0
Sint Eustatius,2019,May,28.6,87.8,0
Sint Eustatius,2019,June,30.2,150.5,0
Sint Eustatius,2019,July,30.5,138.0,0
Sint Eustatius,2019,August,30.9,197.2,0
Sint Eustatius,2019,September,28.9,426.7,3
Sint Eustatius,2019,October,28.3,142.3,0
Sint Eustatius,2019,November,27.9,103.4,0
Sint Eustatius,2019,December,27.2,68.5,0
Sint Eustatius,2020,January,27.7,51.9,0
Sint Eustatius,2020,February,28.2,41.4,0
Sint Eustatius,2020,March,28.4,25.6,0
Sint Eustatius,2020,April,27.3,47.3,0
Sint Eustatius,2020,May,29.8,91.8,0
Sint Eustatius,2020,June,29.2,127.1,0
Sint Eustatius,2020,July,29.4,135.2,0
Sint Eustatius,2020,August,29.8,207.1,0
Sint Eustatius,2020,September,29.8,147.4,0
Sint Eustatius,2020,October,29.3,192.6,0
Sint Eustatius,2020,November,28.3,134.6,0
Sint Eustatius,2020,December,27.3,68.1,0
Sint Eustatius,2021,January,26.5,47.0,0
Sint Eustatius,2021,February,26.5,29.3,0
Sint Eustatius,2021,March,28.3,24.3,0
Sint Eustatius,2021,April,27.5,44.8,0
Sint Eustatius,2021,May,29.7,81.8,0
Sint Eustatius,2021,June,30.8,161.0,0
Sint Eustatius,2021,July,29.5,120.9,0
Sint Eustatius,2021,August,29.2,195.8,0
Sint Eustatius,2021,September,31.0,166.9,0
Sint Eustatius,2021,October,30.2,159.6,0
Sint Eustatius,2021,November,27.9,150.0,0
Sint Eustatius,2021,December,27.9,66.1,0
Sint Eustatius,2022,January,28.1,44.4,0
Sint Eustatius,2022,February,27.0,28.7,0
Sint Eustatius,2022,March,27.9,24.4,0
Sint Eustatius,2022,April,28.8,50.9,0
Sint Eustatius,2022,May,29.8,106.5,0
Sint Eustatius,2022,June,29.3,134.0,0
Sint Eustatius,2022,July,29.3,182.7,0
Sint Eustatius,2022,August,31.0,196.4,0
Sint Eustatius,2022,September,31.0,144.8,0
Sint Eustatius,2022,October,29.4,149.0,0
Sint Eustatius,2022,November,29.3,105.9,0
Sint Eustatius,2022,December,28.2,64.1,0
Sint Eustatius,2023,January,26.1,59.3,0
Sint Eustatius,2023,February,26.4,32.9,0
Sint Eustatius,2023,March,27.9,24.9,0
Sint Eustatius,2023,April,29.3,35.8,0
Sint Eustatius,2023,May,28.2,88.9,0
Sint Eustatius,2023,June,30.4,142.6,0
Sint Eustatius,2023,July,30.4,160.3,0
Sint Eustatius,2023,August,30.3,204.2,0
Sint Eustatius,2023,September,30.5,167.9,0
Sint Eustatius,2023,October,29.9,163.2,0
Sint Eustatius,2023,November,29.2,101.8,0
Sint Eustatius,2023,December,26.8,85.5,0
Sint Eustatius,2024,January,26.2,39.9,0
Sint Eustatius,2024,February,28.2,28.1,0
Sint Eustatius,2024,March,27.1,32.4,0
Sint Eustatius,2024,April,29.5,48.8,0
Sint Eustatius,2024,May,29.3,107.3,0
Sint Eustatius,2024,June,28.7,134.5,0
Sint Eustatius,2024,July,30.3,502.6,4
Sint Eustatius,2024,August,30.1,131.6,0
Sint Eustatius,2024,September,29.3,387.9,3
Sint Eustatius,2024,October,28.6,150.4,0
Sint Eustatius,2024,November,28.4,110.6,0
Sint Eustatius,2024,December,28.3,72.7,0
Sint Eustatius,2025,January,26.5,53.0,0
Sint Eustatius,2025,February,26.6,31.1,0
Sint Eustatius,2025,March,28.7,27.6,0
Sint Eustatius,2025,April,27.8,51.9,0
Sint Eustatius,2025,May,29.2,97.3,0
Sint Eustatius,2025,June,29.2,141.3,0
Sint Eustatius,2025,July,29.8,160.7,0
Sint Eustatius,2025,August,29.5,146.8,0
Sint Eustatius,2025,September,29.2,184.5,0
Sint Eustatius,2025,October,30.3,149.1,0
Sint Eustatius,2025,November,29.5,95.0,0
Sint Eustatius,2025,December,27.6,66.4,0
Sint Maarten,2015,January,28.5,50.9,0
Sint Maarten,2015,February,27.1,34.1,0
Sint Maarten,2015,March,27.8,42.0,0
Sint Maarten,2015,April,29.5,55.7,0
Sint Maarten,2015,May,29.1,86.5,0
Sint Maarten,2015,June,30.0,140.6,0
Sint Maarten,2015,July,29.6,170.8,0
Sint Maarten,2015,August,31.5,202.6,0
Sint Maarten,2015,September,31.5,200.4,0
Sint Maarten,2015,October,29.2,215.2,0
Sint Maarten,2015,November,28.2,156.1,0
Sint Maarten,2015,December,28.8,78.7,0
Sint Maarten,2016,January,28.4,45.0,0
Sint Maarten,2016,February,27.8,40.8,0
Sint Maarten,2016,March,28.4,49.2,0
Sint Maarten,2016,April,28.5,45.2,0
Sint Maarten,2016,May,30.0,115.3,0
Sint Maarten,2016,June,29.3,171.5,0
Sint Maarten,2016,July,30.1,135.5,0
Sint Maarten,2016,August,29.6,221.7,0
Sint Maarten,2016,September,31.4,154.2,0
Sint Maarten,2016,October,30.8,144.5,0
Sint Maarten,2016,November,29.1,226.9,1
Sint Maarten,2016,December,27.5,64.1,0
Sint Maarten,2017,January,27.3,64.8,0
Sint Maarten,2017,February,26.9,50.5,0
Sint Maarten,2017,March,27.1,49.6,0
Sint Maarten,2017,April,28.3,48.7,0
Sint Maarten,2017,May,29.1,119.6,0
Sint Maarten,2017,June,29.8,156.4,0
Sint Maarten,2017,July,30.9,183.6,0
Sint Maarten,2017,August,30.0,144.3,0
Sint Maarten,2017,September,30.6,199.4,0
Sint Maarten,2017,October,30.6,189.4,0
Sint Maarten,2017,November,29.8,124.9,0
Sint Maarten,2017,December,28.7,71.2,0
Sint Maarten,2018,January,26.9,52.5,0
Sint Maarten,2018,February,27.5,52.6,0
Sint Maarten,2018,March,27.2,32.0,0
Sint Maarten,2018,April,28.1,54.9,0
Sint Maarten,2018,May,29.8,80.2,0
Sint Maarten,2018,June,30.4,154.6,0
Sint Maarten,2018,July,30.1,161.5,0
Sint Maarten,2018,August,30.4,189.2,0
Sint Maarten,2018,September,31.1,233.1,0
Sint Maarten,2018,October,28.8,198.1,0
Sint Maarten,2018,November,29.1,156.2,0
Sint Maarten,2018,December,27.7,89.8,0
Sint Maarten,2019,January,28.0,70.6,0
Sint Maarten,2019,February,27.8,54.9,0
Sint Maarten,2019,March,28.4,45.5,0
Sint Maarten,2019,April,27.6,56.8,0
Sint Maarten,2019,May,30.4,79.9,0
Sint Maarten,2019,June,30.6,167.2,0
Sint Maarten,2019,July,29.8,185.5,0
Sint Maarten,2019,August,31.9,157.4,0
Sint Maarten,2019,September,29.3,186.0,0
Sint Maarten,2019,October,29.1,200.7,0
Sint Maarten,2019,November,29.3,133.1,0
Sint Maarten,2019,December,27.7,73.9,0
Sint Maarten,2020,January,28.2,70.7,0
Sint Maarten,2020,February,28.0,50.4,0
Sint Maarten,2020,March,27.5,46.6,0
Sint Maarten,2020,April,29.2,58.8,0
Sint Maarten,2020,May,29.4,84.3,0
Sint Maarten,2020,June,29.3,165.6,0
Sint Maarten,2020,July,31.1,191.7,0
Sint Maarten,2020,August,31.8,164.1,0
Sint Maarten,2020,September,30.6,228.8,0
Sint Maarten,2020,October,29.8,197.5,0
Sint Maarten,2020,November,28.5,142.7,0
Sint Maarten,2020,December,27.0,83.9,0
Sint Maarten,2021,January,27.2,52.9,0
Sint Maarten,2021,February,27.8,42.7,0
Sint Maarten,2021,March,27.2,49.1,0
Sint Maarten,2021,April,29.6,49.3,0
Sint Maarten,2021,May,28.4,125.0,0
Sint Maarten,2021,June,28.8,153.6,0
Sint Maarten,2021,July,29.9,159.6,0
Sint Maarten,2021,August,31.9,157.1,0
Sint Maarten,2021,September,30.8,243.0,1
Sint Maarten,2021,October,28.6,184.8,0
Sint Maarten,2021,November,28.5,133.3,0
Sint Maarten,2021,December,27.7,93.9,0
Sint Maarten,2022,January,27.7,71.7,0
Sint Maarten,2022,February,28.2,49.6,0
Sint Maarten,2022,March,28.8,35.3,0
Sint Maarten,2022,April,29.6,67.0,0
Sint Maarten,2022,May,29.1,122.9,0
Sint Maarten,2022,June,30.8,186.5,0
Sint Maarten,2022,July,30.5,130.3,0
Sint Maarten,2022,August,31.4,180.7,0
Sint Maarten,2022,September,29.9,219.2,0
Sint Maarten,2022,October,30.2,194.0,0
Sint Maarten,2022,November,28.8,161.5,0
Sint Maarten,2022,December,28.1,62.1,0
Sint Maarten,2023,January,27.4,58.1,0
Sint Maarten,2023,February,27.0,46.4,0
Sint Maarten,2023,March,27.1,37.0,0
Sint Maarten,2023,April,27.9,60.0,0
Sint Maarten,2023,May,29.9,103.5,0
Sint Maarten,2023,June,30.4,166.0,0
Sint Maarten,2023,July,30.9,195.4,0
Sint Maarten,2023,August,30.0,175.7,0
Sint Maarten,2023,September,30.8,173.9,0
Sint Maarten,2023,October,30.6,214.1,0
Sint Maarten,2023,November,28.8,141.8,0
Sint Maarten,2023,December,26.8,84.4,0
Sint Maarten,2024,January,27.1,48.6,0
Sint Maarten,2024,February,27.9,45.7,0
Sint Maarten,2024,March,28.6,35.0,0
Sint Maarten,2024,April,29.3,46.2,0
Sint Maarten,2024,May,29.8,99.8,0
Sint Maarten,2024,June,28.9,183.5,0
Sint Maarten,2024,July,31.5,151.0,0
Sint Maarten,2024,August,31.2,147.5,0
Sint Maarten,2024,September,29.4,176.2,0
Sint Maarten,2024,October,30.6,175.0,0
Sint Maarten,2024,November,28.5,112.2,0
Sint Maarten,2024,December,28.2,73.6,0
Sint Maarten,2025,January,27.4,45.6,0
Sint Maarten,2025,February,28.8,35.1,0
Sint Maarten,2025,March,27.4,49.3,0
Sint Maarten,2025,April,27.6,51.8,0
Sint Maarten,2025,May,30.4,103.2,0
Sint Maarten,2025,June,31.0,126.6,0
Sint Maarten,2025,July,29.6,137.5,0
Sint Maarten,2025,August,31.6,217.1,0
Sint Maarten,2025,September,30.6,227.2,0
Sint Maarten,2025,October,30.6,146.8,0
Sint Maarten,2025,November,29.4,99.5,0
Sint Maarten,2025,December,28.0,98.3,0
Suriname,2015,January,26.2,63.4,0
Suriname,2015,February,25.6,46.2,0
Suriname,2015,March,27.1,49.9,0
Suriname,2015,April,28.0,78.7,0
Suriname,2015,May,28.6,112.6,0
Suriname,2015,June,28.0,129.3,0
Suriname,2015,July,28.2,158.6,0
Suriname,2015,August,29.6,160.4,0
Suriname,2015,September,28.3,241.7,0
Suriname,2015,October,28.6,222.9,0
Suriname,2015,November,27.6,111.9,0
Suriname,2015,December,26.4,81.9,0
Suriname,2016,January,25.8,71.1,0
Suriname,2016,February,26.0,46.8,0
Suriname,2016,March,26.2,42.5,0
Suriname,2016,April,26.7,62.9,0
Suriname,2016,May,26.6,88.2,0
Suriname,2016,June,28.4,144.5,0
Suriname,2016,July,29.2,193.0,0
Suriname,2016,August,29.0,146.5,0
Suriname,2016,September,28.2,208.8,0
Suriname,2016,October,28.0,198.0,0
Suriname,2016,November,27.0,108.3,0
Suriname,2016,December,25.4,110.9,0
Suriname,2017,January,26.3,83.1,0
Suriname,2017,February,25.9,46.1,0
Suriname,2017,March,26.7,60.3,0
Suriname,2017,April,27.9,77.8,0
Suriname,2017,May,26.7,93.7,0
Suriname,2017,June,28.4,121.2,0
Suriname,2017,July,27.9,186.1,0
Suriname,2017,August,27.8,165.3,0
Suriname,2017,September,29.4,248.4,0
Suriname,2017,October,28.6,173.1,0
Suriname,2017,November,25.9,114.9,0
Suriname,2017,December,26.4,107.2,0
Suriname,2018,January,25.7,82.7,0
Suriname,2018,February,25.3,65.4,0
Suriname,2018,March,25.8,54.8,0
Suriname,2018,April,26.7,57.8,0
Suriname,2018,May,28.3,109.3,0
Suriname,2018,June,28.4,151.6,0
Suriname,2018,July,28.5,183.8,0
Suriname,2018,August,29.2,153.4,0
Suriname,2018,September,28.6,168.3,0
Suriname,2018,October,28.9,162.5,0
Suriname,2018,November,27.8,132.9,0
Suriname,2018,December,25.6,93.2,0
Suriname,2019,January,24.8,81.3,0
Suriname,2019,February,26.8,56.5,0
Suriname,2019,March,25.5,62.4,0
Suriname,2019,April,26.1,56.2,0
Suriname,2019,May,26.9,124.4,0
Suriname,2019,June,27.5,169.2,0
Suriname,2019,July,27.8,498.2,4
Suriname,2019,August,29.5,160.4,0
Suriname,2019,September,28.2,206.9,0
Suriname,2019,October,27.6,226.7,0
Suriname,2019,November,26.6,119.0,0
Suriname,2019,December,25.9,74.4,0
Suriname,2020,January,24.7,58.9,0
Suriname,2020,February,26.2,53.3,0
Suriname,2020,March,25.4,43.6,0
Suriname,2020,April,27.0,53.4,0
Suriname,2020,May,26.6,120.2,0
Suriname,2020,June,28.2,169.5,0
Suriname,2020,July,29.6,159.0,0
Suriname,2020,August,28.0,164.7,0
Suriname,2020,September,28.7,231.4,0
Suriname,2020,October,27.1,159.5,0
Suriname,2020,November,27.0,110.2,0
Suriname,2020,December,27.0,109.7,0
Suriname,2021,January,25.1,74.1,0
Suriname,2021,February,26.4,60.0,0
Suriname,2021,March,26.0,62.2,0
Suriname,2021,April,27.8,53.7,0
Suriname,2021,May,27.3,90.4,0
Suriname,2021,June,27.4,197.4,0
Suriname,2021,July,29.5,398.8,3
Suriname,2021,August,28.1,186.2,0
Suriname,2021,September,28.7,172.7,0
